"","workerid","kind","predicate1","predicate2","combined_predicate","quantifier","coordination","response","memory_fail","slider_fail","bad_expln","n_correct"
"1703",78,"theaters","show movies","show plays","show movies and plays","generic","np",0.89,FALSE,FALSE,FALSE,10
"1704",78,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","all","np",0.91,FALSE,FALSE,FALSE,10
"1705",78,"beans","are black","are brown","are black and brown","all","np",0.99,FALSE,FALSE,FALSE,10
"1706",78,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","all","np",0.95,FALSE,FALSE,FALSE,10
"1707",78,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","most","np",0.94,FALSE,FALSE,FALSE,10
"1708",78,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","all","np",0.97,FALSE,FALSE,FALSE,10
"1709",78,"cars","have gas engines","have electric engines","have gas engines and electric engines","all","np",0.92,FALSE,FALSE,FALSE,10
"1710",78,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","all","np",0.7,FALSE,FALSE,FALSE,10
"1711",79,"Iowa farmers","grow corn","grow soy","grow corn and soy","all","np",0.65,FALSE,FALSE,FALSE,10
"1712",79,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","np",1,FALSE,FALSE,FALSE,10
"1713",79,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","np",1,FALSE,FALSE,FALSE,10
"1714",79,"raisins","are purple","are golden","are purple and golden","all","np",0.88,FALSE,FALSE,FALSE,10
"1715",79,"grapes","are purple","are green","are purple and green","all","np",0.82,FALSE,FALSE,FALSE,10
"1716",79,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","all","np",1,FALSE,FALSE,FALSE,10
"1717",79,"beans","are black","are brown","are black and brown","generic","np",0.66,FALSE,FALSE,FALSE,10
"1718",79,"clouds","are white","are gray","are white and gray","generic","np",0.34,FALSE,FALSE,FALSE,10
"1719",79,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","np",0.74,FALSE,FALSE,FALSE,10
"1720",79,"tunnels","go through the sea","go through mountains","go through the sea and mountains","most","np",1,FALSE,FALSE,FALSE,10
"1721",79,"cats","live as pets","live in the wild","live as pets and live in the wild","most","np",0.27,FALSE,FALSE,FALSE,10
"1722",79,"spiders that weave webs","are young","are old","are young and old","generic","np",0.4,FALSE,FALSE,FALSE,10
"1723",79,"artists","create paintings","create sculptures","create paintings and sculptures","all","np",0.45,FALSE,FALSE,FALSE,10
"1724",79,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","most","np",1,FALSE,FALSE,FALSE,10
"1725",79,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","most","np",1,FALSE,FALSE,FALSE,10
"1726",79,"chocolate","is brown","is white","is brown and white","all","np",0.33,FALSE,FALSE,FALSE,10
"1727",79,"theaters","show movies","show plays","show movies and plays","all","np",0.27,FALSE,FALSE,FALSE,10
"1728",79,"cars","have gas engines","have electric engines","have gas engines and electric engines","generic","np",0.57,FALSE,FALSE,FALSE,10
"1729",79,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","generic","np",0.08,FALSE,FALSE,FALSE,10
"1730",79,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","np",0.82,FALSE,FALSE,FALSE,10
"1731",79,"bears","live in forests","live in tundras","live in forests and tundras","all","np",0.53,FALSE,FALSE,FALSE,10
"1732",79,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","generic","np",0.82,FALSE,FALSE,FALSE,10
"1733",79,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","most","np",0.96,FALSE,FALSE,FALSE,10
"1734",79,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","most","np",0.75,FALSE,FALSE,FALSE,10
"1735",79,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","np",0.94,FALSE,FALSE,FALSE,10
"1736",79,"rice","is white","is brown","is white and brown","most","np",0.47,FALSE,FALSE,FALSE,10
"1737",79,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","all","np",0.27,FALSE,FALSE,FALSE,10
"1738",79,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","generic","np",0.68,FALSE,FALSE,FALSE,10
"1739",79,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","all","np",0.44,FALSE,FALSE,FALSE,10
"1740",79,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","generic","np",0.68,FALSE,FALSE,FALSE,10
"1741",80,"grapes","are purple","are green","are purple and green","most","np",0.75,FALSE,FALSE,FALSE,10
"1742",80,"cats","live as pets","live in the wild","live as pets and live in the wild","generic","np",0.79,FALSE,FALSE,FALSE,10
"1743",80,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","generic","np",0.99,FALSE,FALSE,FALSE,10
"1744",80,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","np",1,FALSE,FALSE,FALSE,10
"1745",80,"cars","have gas engines","have electric engines","have gas engines and electric engines","generic","np",0.85,FALSE,FALSE,FALSE,10
"1746",80,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","generic","np",1,FALSE,FALSE,FALSE,10
"1747",80,"elephants","live in Africa","live in Asia","live in Africa and Asia","all","np",1,FALSE,FALSE,FALSE,10
"1748",80,"raisins","are purple","are golden","are purple and golden","most","np",0.7,FALSE,FALSE,FALSE,10
"1749",80,"chocolate","is brown","is white","is brown and white","most","np",0.54,FALSE,FALSE,FALSE,10
"1750",80,"bridges","go over rivers","go over valleys","go over rivers and valleys","all","np",1,FALSE,FALSE,FALSE,10
"1751",80,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","np",1,FALSE,FALSE,FALSE,10
"1752",80,"socks","are made of wool","are made of cotton","are made of wool and cotton","generic","np",0.87,FALSE,FALSE,FALSE,10
"1753",80,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","all","np",0.49,FALSE,FALSE,FALSE,10
"1754",80,"rice","is white","is brown","is white and brown","all","np",0.76,FALSE,FALSE,FALSE,10
"1755",80,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","most","np",0.27,FALSE,FALSE,FALSE,10
"1756",80,"spiders that weave webs","are young","are old","are young and old","all","np",0,FALSE,FALSE,FALSE,10
"1757",80,"bears","live in forests","live in tundras","live in forests and tundras","generic","np",1,FALSE,FALSE,FALSE,10
"1758",80,"artists","create paintings","create sculptures","create paintings and sculptures","generic","np",1,FALSE,FALSE,FALSE,10
"1759",80,"theaters","show movies","show plays","show movies and plays","most","np",1,FALSE,FALSE,FALSE,10
"1760",80,"clouds","are white","are gray","are white and gray","all","np",0.89,FALSE,FALSE,FALSE,10
"1761",80,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","generic","np",0.97,FALSE,FALSE,FALSE,10
"1762",80,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","all","np",0.74,FALSE,FALSE,FALSE,10
"1763",80,"beans","are black","are brown","are black and brown","most","np",0.47,FALSE,FALSE,FALSE,10
"1764",80,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","most","np",0.89,FALSE,FALSE,FALSE,10
"1765",80,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","np",0.57,FALSE,FALSE,FALSE,10
"1766",80,"tunnels","go through the sea","go through mountains","go through the sea and mountains","all","np",0,FALSE,FALSE,FALSE,10
"1767",80,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","all","np",0.53,FALSE,FALSE,FALSE,10
"1768",80,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","np",0.36,FALSE,FALSE,FALSE,10
"1769",80,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","most","np",0.54,FALSE,FALSE,FALSE,10
"1770",80,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","all","np",0.53,FALSE,FALSE,FALSE,10
"1771",82,"spiders that weave webs","are young","are old","are young and old","generic","vp",0.29,FALSE,FALSE,FALSE,10
"1772",82,"chocolate","is brown","is white","is brown and white","most","vp",0.27,FALSE,FALSE,FALSE,10
"1773",82,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","most","vp",0.17,FALSE,FALSE,FALSE,10
"1774",82,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","most","vp",0.2,FALSE,FALSE,FALSE,10
"1775",82,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","all","vp",0.18,FALSE,FALSE,FALSE,10
"1776",82,"theaters","show movies","show plays","show movies and plays","generic","vp",0.3,FALSE,FALSE,FALSE,10
"1777",82,"tunnels","go through the sea","go through mountains","go through the sea and mountains","generic","vp",0.19,FALSE,FALSE,FALSE,10
"1778",82,"bears","live in forests","live in tundras","live in forests and tundras","generic","vp",0.7,FALSE,FALSE,FALSE,10
"1779",82,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","vp",0.7,FALSE,FALSE,FALSE,10
"1780",82,"grapes","are purple","are green","are purple and green","most","vp",0.25,FALSE,FALSE,FALSE,10
"1781",82,"beans","are black","are brown","are black and brown","generic","vp",0.27,FALSE,FALSE,FALSE,10
"1782",82,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","vp",0.31,FALSE,FALSE,FALSE,10
"1783",82,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","most","vp",0.23,FALSE,FALSE,FALSE,10
"1784",82,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","all","vp",0.18,FALSE,FALSE,FALSE,10
"1785",82,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","vp",0.79,FALSE,FALSE,FALSE,10
"1786",82,"socks","are made of wool","are made of cotton","are made of wool and cotton","all","vp",0.31,FALSE,FALSE,FALSE,10
"1787",82,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","most","vp",0.27,FALSE,FALSE,FALSE,10
"1788",82,"cats","live as pets","live in the wild","live as pets and live in the wild","all","vp",0.23,FALSE,FALSE,FALSE,10
"1789",82,"rice","is white","is brown","is white and brown","all","vp",0.24,FALSE,FALSE,FALSE,10
"1790",82,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","generic","vp",0.78,FALSE,FALSE,FALSE,10
"1791",82,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","most","vp",0.29,FALSE,FALSE,FALSE,10
"1792",82,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","all","vp",0.2,FALSE,FALSE,FALSE,10
"1793",82,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","all","vp",0.26,FALSE,FALSE,FALSE,10
"1794",82,"clouds","are white","are gray","are white and gray","all","vp",0.2,FALSE,FALSE,FALSE,10
"1795",82,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","vp",0.64,FALSE,FALSE,FALSE,10
"1796",82,"artists","create paintings","create sculptures","create paintings and sculptures","most","vp",0.36,FALSE,FALSE,FALSE,10
"1797",82,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","all","vp",0.23,FALSE,FALSE,FALSE,10
"1798",82,"cars","have gas engines","have electric engines","have gas engines and electric engines","generic","vp",0.38,FALSE,FALSE,FALSE,10
"1799",82,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","generic","vp",0.64,FALSE,FALSE,FALSE,10
"1800",82,"raisins","are purple","are golden","are purple and golden","all","vp",0.22,FALSE,FALSE,FALSE,10
"1801",83,"cars","have gas engines","have electric engines","have gas engines and electric engines","generic","vp",0.49,FALSE,FALSE,FALSE,10
"1802",83,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","generic","vp",0.53,FALSE,FALSE,FALSE,10
"1803",83,"raisins","are purple","are golden","are purple and golden","generic","vp",0.61,FALSE,FALSE,FALSE,10
"1804",83,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","all","vp",0.65,FALSE,FALSE,FALSE,10
"1805",83,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","all","vp",0.61,FALSE,FALSE,FALSE,10
"1806",83,"theaters","show movies","show plays","show movies and plays","all","vp",0.78,FALSE,FALSE,FALSE,10
"1807",83,"spiders that weave webs","are young","are old","are young and old","most","vp",0.62,FALSE,FALSE,FALSE,10
"1808",83,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","vp",0.68,FALSE,FALSE,FALSE,10
"1809",83,"chocolate","is brown","is white","is brown and white","generic","vp",0.76,FALSE,FALSE,FALSE,10
"1810",83,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","vp",0.88,FALSE,FALSE,FALSE,10
"1811",83,"clouds","are white","are gray","are white and gray","all","vp",0.62,FALSE,FALSE,FALSE,10
"1812",83,"Iowa farmers","grow corn","grow soy","grow corn and soy","most","vp",0.95,FALSE,FALSE,FALSE,10
"1813",83,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","generic","vp",0.98,FALSE,FALSE,FALSE,10
"1814",83,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","generic","vp",0.79,FALSE,FALSE,FALSE,10
"1815",83,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","all","vp",0.59,FALSE,FALSE,FALSE,10
"1816",83,"cats","live as pets","live in the wild","live as pets and live in the wild","all","vp",0.54,FALSE,FALSE,FALSE,10
"1817",83,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","all","vp",0.46,FALSE,FALSE,FALSE,10
"1818",83,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","vp",0.57,FALSE,FALSE,FALSE,10
"1819",83,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","generic","vp",0.76,FALSE,FALSE,FALSE,10
"1820",83,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","all","vp",0.71,FALSE,FALSE,FALSE,10
"1821",83,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","generic","vp",0.77,FALSE,FALSE,FALSE,10
"1822",83,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","generic","vp",0.97,FALSE,FALSE,FALSE,10
"1823",83,"grapes","are purple","are green","are purple and green","most","vp",0.64,FALSE,FALSE,FALSE,10
"1824",83,"rice","is white","is brown","is white and brown","most","vp",0.56,FALSE,FALSE,FALSE,10
"1825",83,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","vp",0.64,FALSE,FALSE,FALSE,10
"1826",83,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","vp",0.49,FALSE,FALSE,FALSE,10
"1827",83,"artists","create paintings","create sculptures","create paintings and sculptures","most","vp",0.8,FALSE,FALSE,FALSE,10
"1828",83,"bears","live in forests","live in tundras","live in forests and tundras","most","vp",0.65,FALSE,FALSE,FALSE,10
"1829",83,"tunnels","go through the sea","go through mountains","go through the sea and mountains","all","vp",0.56,FALSE,FALSE,FALSE,10
"1830",83,"beans","are black","are brown","are black and brown","all","vp",0.64,FALSE,FALSE,FALSE,10
"1831",84,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","generic","vp",1,FALSE,FALSE,FALSE,10
"1832",84,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","most","vp",0.04,FALSE,FALSE,FALSE,10
"1833",84,"socks","are made of wool","are made of cotton","are made of wool and cotton","generic","vp",0.46,FALSE,FALSE,FALSE,10
"1834",84,"tunnels","go through the sea","go through mountains","go through the sea and mountains","all","vp",0.58,FALSE,FALSE,FALSE,10
"1835",84,"beans","are black","are brown","are black and brown","generic","vp",0.62,FALSE,FALSE,FALSE,10
"1836",84,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","all","vp",0.15,FALSE,FALSE,FALSE,10
"1837",84,"rice","is white","is brown","is white and brown","generic","vp",0.33,FALSE,FALSE,FALSE,10
"1838",84,"raisins","are purple","are golden","are purple and golden","all","vp",0.18,FALSE,FALSE,FALSE,10
"1839",84,"spiders that weave webs","are young","are old","are young and old","generic","vp",0.1,FALSE,FALSE,FALSE,10
"1840",84,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","vp",0.73,FALSE,FALSE,FALSE,10
"1841",84,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","vp",0.82,FALSE,FALSE,FALSE,10
"1842",84,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","most","vp",0.33,FALSE,FALSE,FALSE,10
"1843",84,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","vp",0.74,FALSE,FALSE,FALSE,10
"1844",84,"artists","create paintings","create sculptures","create paintings and sculptures","all","vp",0.12,FALSE,FALSE,FALSE,10
"1845",84,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","all","vp",0.35,FALSE,FALSE,FALSE,10
"1846",84,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","all","vp",0.07,FALSE,FALSE,FALSE,10
"1847",84,"bears","live in forests","live in tundras","live in forests and tundras","most","vp",0.24,FALSE,FALSE,FALSE,10
"1848",84,"theaters","show movies","show plays","show movies and plays","generic","vp",0.96,FALSE,FALSE,FALSE,10
"1849",84,"Iowa farmers","grow corn","grow soy","grow corn and soy","most","vp",0.91,FALSE,FALSE,FALSE,10
"1850",84,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","all","vp",0.16,FALSE,FALSE,FALSE,10
"1851",84,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","generic","vp",0.94,FALSE,FALSE,FALSE,10
"1852",84,"grapes","are purple","are green","are purple and green","all","vp",0.31,FALSE,FALSE,FALSE,10
"1853",84,"cats","live as pets","live in the wild","live as pets and live in the wild","all","vp",0.07,FALSE,FALSE,FALSE,10
"1854",84,"clouds","are white","are gray","are white and gray","most","vp",0.26,FALSE,FALSE,FALSE,10
"1855",84,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","vp",0.79,FALSE,FALSE,FALSE,10
"1856",84,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","vp",0.61,FALSE,FALSE,FALSE,10
"1857",84,"chocolate","is brown","is white","is brown and white","all","vp",0.09,FALSE,FALSE,FALSE,10
"1858",84,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","vp",0.33,FALSE,FALSE,FALSE,10
"1859",84,"cars","have gas engines","have electric engines","have gas engines and electric engines","generic","vp",0.54,FALSE,FALSE,FALSE,10
"1860",84,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","most","vp",0.39,FALSE,FALSE,FALSE,10
"1861",85,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","all","vp",0.27,FALSE,FALSE,FALSE,7
"1862",85,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","vp",0.31,FALSE,FALSE,FALSE,7
"1863",85,"theaters","show movies","show plays","show movies and plays","most","vp",0.16,FALSE,FALSE,FALSE,7
"1864",85,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","generic","vp",0.69,FALSE,FALSE,FALSE,7
"1865",85,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","generic","vp",0.62,FALSE,FALSE,FALSE,7
"1866",85,"artists","create paintings","create sculptures","create paintings and sculptures","all","vp",0.32,FALSE,FALSE,FALSE,7
"1867",85,"beans","are black","are brown","are black and brown","generic","vp",0.87,FALSE,FALSE,FALSE,7
"1868",85,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","vp",1,FALSE,FALSE,FALSE,7
"1869",85,"cars","have gas engines","have electric engines","have gas engines and electric engines","all","vp",0.75,FALSE,FALSE,FALSE,7
"1870",85,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","generic","vp",0.73,FALSE,FALSE,FALSE,7
"1871",85,"bears","live in forests","live in tundras","live in forests and tundras","all","vp",0.34,FALSE,FALSE,FALSE,7
"1872",85,"cats","live as pets","live in the wild","live as pets and live in the wild","generic","vp",1,FALSE,FALSE,FALSE,7
"1873",85,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","vp",0.64,FALSE,FALSE,FALSE,7
"1874",85,"rice","is white","is brown","is white and brown","all","vp",0.36,FALSE,FALSE,FALSE,7
"1875",85,"tunnels","go through the sea","go through mountains","go through the sea and mountains","most","vp",0.31,FALSE,FALSE,FALSE,7
"1876",85,"chocolate","is brown","is white","is brown and white","all","vp",0.24,FALSE,FALSE,FALSE,7
"1877",85,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","vp",0.62,FALSE,FALSE,FALSE,7
"1878",85,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","generic","vp",0.72,FALSE,FALSE,FALSE,7
"1879",85,"grapes","are purple","are green","are purple and green","generic","vp",0.8,FALSE,FALSE,FALSE,7
"1880",85,"spiders that weave webs","are young","are old","are young and old","most","vp",0.37,FALSE,FALSE,FALSE,7
"1881",85,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","vp",0.68,FALSE,FALSE,FALSE,7
"1882",85,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","all","vp",0.3,FALSE,FALSE,FALSE,7
"1883",85,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","vp",0.72,FALSE,FALSE,FALSE,7
"1884",85,"clouds","are white","are gray","are white and gray","most","vp",0.38,FALSE,FALSE,FALSE,7
"1885",85,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","all","vp",0.75,FALSE,FALSE,FALSE,7
"1886",85,"raisins","are purple","are golden","are purple and golden","all","vp",0.36,FALSE,FALSE,FALSE,7
"1887",85,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","all","vp",0.68,FALSE,FALSE,FALSE,7
"1888",85,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","vp",0.64,FALSE,FALSE,FALSE,7
"1889",85,"Iowa farmers","grow corn","grow soy","grow corn and soy","most","vp",0.59,FALSE,FALSE,FALSE,7
"1890",85,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","most","vp",0.67,FALSE,FALSE,FALSE,7
"1891",87,"elephants","live in Africa","live in Asia","live in Africa and Asia","all","vp",0.5,FALSE,FALSE,FALSE,10
"1892",87,"artists","create paintings","create sculptures","create paintings and sculptures","generic","vp",0.49,FALSE,FALSE,FALSE,10
"1893",87,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","generic","vp",0.46,FALSE,FALSE,FALSE,10
"1894",87,"turtles","live in saltwater","live in freshwater","live in saltwater and freshwater","all","vp",0.25,FALSE,FALSE,FALSE,10
"1895",87,"dumplings","have meat fillings","have vegetable fillings","have meat fillings and vegetable fillings","all","vp",0.14,FALSE,FALSE,FALSE,10
"1896",87,"tunnels","go through the sea","go through mountains","go through the sea and mountains","generic","vp",0.52,FALSE,FALSE,FALSE,10
"1897",87,"theaters","show movies","show plays","show movies and plays","most","vp",0.56,FALSE,FALSE,FALSE,10
"1898",87,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","all","vp",0.23,FALSE,FALSE,FALSE,10
"1899",87,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","generic","vp",0.24,FALSE,FALSE,FALSE,10
"1900",87,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","vp",0.25,FALSE,FALSE,FALSE,10
"1901",87,"chocolate","is brown","is white","is brown and white","all","vp",0.2,FALSE,FALSE,FALSE,10
"1902",87,"bears","live in forests","live in tundras","live in forests and tundras","all","vp",0.24,FALSE,FALSE,FALSE,10
"1903",87,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","vp",0.55,FALSE,FALSE,FALSE,10
"1904",87,"rice","is white","is brown","is white and brown","all","vp",0.22,FALSE,FALSE,FALSE,10
"1905",87,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","all","vp",0.24,FALSE,FALSE,FALSE,10
"1906",87,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","all","vp",0.37,FALSE,FALSE,FALSE,10
"1907",87,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","vp",0.56,FALSE,FALSE,FALSE,10
"1908",87,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","vp",0.16,FALSE,FALSE,FALSE,10
"1909",87,"clouds","are white","are gray","are white and gray","most","vp",0.5,FALSE,FALSE,FALSE,10
"1910",87,"cars","have gas engines","have electric engines","have gas engines and electric engines","all","vp",0.26,FALSE,FALSE,FALSE,10
"1911",87,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","vp",0.67,FALSE,FALSE,FALSE,10
"1912",87,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","vp",0.3,FALSE,FALSE,FALSE,10
"1913",87,"grapes","are purple","are green","are purple and green","most","vp",0.48,FALSE,FALSE,FALSE,10
"1914",87,"spiders that weave webs","are young","are old","are young and old","most","vp",0.33,FALSE,FALSE,FALSE,10
"1915",87,"beans","are black","are brown","are black and brown","generic","vp",0.39,FALSE,FALSE,FALSE,10
"1916",87,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","vp",0.31,FALSE,FALSE,FALSE,10
"1917",87,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","generic","vp",0.6,FALSE,FALSE,FALSE,10
"1918",87,"birds","build nests in trees","build nests on the ground","build nests in trees and on the ground","generic","vp",0.49,FALSE,FALSE,FALSE,10
"1919",87,"cats","live as pets","live in the wild","live as pets and live in the wild","most","vp",0.21,FALSE,FALSE,FALSE,10
"1920",87,"raisins","are purple","are golden","are purple and golden","most","vp",0.21,FALSE,FALSE,FALSE,10
"1921",88,"spiders that weave webs","are young","are old","are young and old","most","vp",0.13,FALSE,FALSE,FALSE,9
"1922",88,"bears","live in forests","live in tundras","live in forests and tundras","all","vp",0.1,FALSE,FALSE,FALSE,9
"1923",88,"rice","is white","is brown","is white and brown","most","vp",0.18,FALSE,FALSE,FALSE,9
"1924",88,"artists","create paintings","create sculptures","create paintings and sculptures","generic","vp",0.15,FALSE,FALSE,FALSE,9
"1925",88,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","most","vp",0.19,FALSE,FALSE,FALSE,9
"1926",88,"tunnels","go through the sea","go through mountains","go through the sea and mountains","generic","vp",0.19,FALSE,FALSE,FALSE,9
"1927",88,"breads","are cooked in a dutch-oven","are cooked on a pan","are cooked in a dutch-oven and on a pan","all","vp",0.2,FALSE,FALSE,FALSE,9
"1928",88,"tigers","are orange with black stripes","are white with brown stripes","are orange with black stripes and white with brown stripes","generic","vp",0.27,FALSE,FALSE,FALSE,9
"1929",88,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","vp",0.18,FALSE,FALSE,FALSE,9
"1930",88,"peacocks","have beautiful feathers","have drab feathers","have beautiful feathers and drab feathers","most","vp",0.46,FALSE,FALSE,FALSE,9
