"","workerid","kind","predicate1","predicate2","combined_predicate","quantifier","coordination","response","memory_fail","slider_fail","bad_expln","n_correct"
"2206",79,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","most","np",TRUE,FALSE,FALSE,FALSE,8
"2207",79,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","most","np",TRUE,FALSE,FALSE,FALSE,8
"2208",79,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","generic","np",TRUE,FALSE,FALSE,FALSE,8
"2209",79,"pilots","fly planes","fly helicopters","fly planes and helicopters","most","np",TRUE,FALSE,FALSE,FALSE,8
"2210",79,"theaters","show movies","show plays","show movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,8
"2211",79,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","generic","np",TRUE,FALSE,FALSE,FALSE,8
"2212",79,"grapes","have purple skin","have green skin","have purple skin and green skin","most","np",TRUE,FALSE,FALSE,FALSE,8
"2213",79,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","np",TRUE,FALSE,FALSE,FALSE,8
"2214",79,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","generic","np",TRUE,FALSE,FALSE,FALSE,8
"2215",79,"football players","play offense","play defense","play offense and defense","most","np",TRUE,FALSE,FALSE,FALSE,8
"2216",79,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","most","np",TRUE,FALSE,FALSE,FALSE,8
"2217",79,"artists","create paintings","create sculptures","create paintings and sculptures","generic","np",TRUE,FALSE,FALSE,FALSE,8
"2218",79,"cars","have gas engines","have electric engines","have gas engines and electric engines","generic","np",TRUE,FALSE,FALSE,FALSE,8
"2219",79,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","np",TRUE,FALSE,FALSE,FALSE,8
"2220",79,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","np",TRUE,FALSE,FALSE,FALSE,8
"2221",80,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2222",80,"ships","carry passengers","carry cargo","carry passengers and cargo","most","np",TRUE,FALSE,FALSE,FALSE,10
"2223",80,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","np",TRUE,FALSE,FALSE,FALSE,10
"2224",80,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","most","np",TRUE,FALSE,FALSE,FALSE,10
"2225",80,"professional actors","star in movies","star in plays","star in movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"2226",80,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2227",80,"grapes","have purple skin","have green skin","have purple skin and green skin","most","np",TRUE,FALSE,FALSE,FALSE,10
"2228",80,"bears","live in forests","live in tundras","live in forests and tundras","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2229",80,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","most","np",TRUE,FALSE,FALSE,FALSE,10
"2230",80,"socks","are made of wool","are made of cotton","are made of wool and cotton","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2231",80,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2232",80,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","most","np",TRUE,FALSE,FALSE,FALSE,10
"2233",80,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2234",80,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","np",TRUE,FALSE,FALSE,FALSE,10
"2235",80,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","np",TRUE,FALSE,FALSE,FALSE,10
"2236",80,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2237",80,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","most","np",TRUE,FALSE,FALSE,FALSE,10
"2238",80,"theaters","show movies","show plays","show movies and plays","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2239",80,"artists","create paintings","create sculptures","create paintings and sculptures","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2240",80,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2241",80,"football players","play offense","play defense","play offense and defense","most","np",TRUE,FALSE,FALSE,FALSE,10
"2242",80,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2243",80,"pilots","fly planes","fly helicopters","fly planes and helicopters","most","np",TRUE,FALSE,FALSE,FALSE,10
"2244",80,"Iowa farmers","grow corn","grow soy","grow corn and soy","most","np",TRUE,FALSE,FALSE,FALSE,10
"2245",80,"noodles","are made from wheat","are made from rice","are made from wheat and rice","most","np",TRUE,FALSE,FALSE,FALSE,10
"2246",80,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","np",TRUE,FALSE,FALSE,FALSE,10
"2247",80,"cars","have gas engines","have electric engines","have gas engines and electric engines","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2248",80,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2249",80,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2250",80,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2251",81,"professional actors","star in movies","star in plays","star in movies and plays","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2252",81,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2253",81,"artists","create paintings","create sculptures","create paintings and sculptures","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2254",81,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","np",TRUE,FALSE,FALSE,FALSE,10
"2255",81,"theaters","show movies","show plays","show movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"2256",81,"ships","carry passengers","carry cargo","carry passengers and cargo","most","np",TRUE,FALSE,FALSE,FALSE,10
"2257",81,"noodles","are made from wheat","are made from rice","are made from wheat and rice","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2258",81,"socks","are made of wool","are made of cotton","are made of wool and cotton","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2259",81,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2260",81,"pilots","fly planes","fly helicopters","fly planes and helicopters","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2261",81,"football players","play offense","play defense","play offense and defense","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2262",81,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","most","np",TRUE,FALSE,FALSE,FALSE,10
"2263",81,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","most","np",TRUE,FALSE,FALSE,FALSE,10
"2264",81,"bears","live in forests","live in tundras","live in forests and tundras","most","np",TRUE,FALSE,FALSE,FALSE,10
"2265",81,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2266",81,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","np",TRUE,FALSE,FALSE,FALSE,10
"2267",81,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","most","np",TRUE,FALSE,FALSE,FALSE,10
"2268",81,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","most","np",TRUE,FALSE,FALSE,FALSE,10
"2269",81,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2270",81,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","most","np",TRUE,FALSE,FALSE,FALSE,10
"2271",81,"Iowa farmers","grow corn","grow soy","grow corn and soy","most","np",TRUE,FALSE,FALSE,FALSE,10
"2272",81,"grapes","have purple skin","have green skin","have purple skin and green skin","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2273",81,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2274",81,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","np",TRUE,FALSE,FALSE,FALSE,10
"2275",81,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","np",TRUE,FALSE,FALSE,FALSE,10
"2276",81,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","most","np",TRUE,FALSE,FALSE,FALSE,10
"2277",81,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","np",TRUE,FALSE,FALSE,FALSE,10
"2278",81,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2279",81,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2280",81,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2281",82,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","np",FALSE,FALSE,FALSE,FALSE,10
"2282",82,"ships","carry passengers","carry cargo","carry passengers and cargo","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2283",82,"grapes","have purple skin","have green skin","have purple skin and green skin","most","np",TRUE,FALSE,FALSE,FALSE,10
"2284",82,"noodles","are made from wheat","are made from rice","are made from wheat and rice","most","np",TRUE,FALSE,FALSE,FALSE,10
"2285",82,"theaters","show movies","show plays","show movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"2286",82,"bears","live in forests","live in tundras","live in forests and tundras","most","np",FALSE,FALSE,FALSE,FALSE,10
"2287",82,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2288",82,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","np",TRUE,FALSE,FALSE,FALSE,10
"2289",82,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","np",FALSE,FALSE,FALSE,FALSE,10
"2290",82,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","most","np",TRUE,FALSE,FALSE,FALSE,10
"2291",82,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2292",82,"football players","play offense","play defense","play offense and defense","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2293",82,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2294",82,"professional actors","star in movies","star in plays","star in movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"2295",82,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","np",TRUE,FALSE,FALSE,FALSE,10
"2296",82,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2297",82,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2298",82,"Iowa farmers","grow corn","grow soy","grow corn and soy","most","np",TRUE,FALSE,FALSE,FALSE,10
"2299",82,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2300",82,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","most","np",TRUE,FALSE,FALSE,FALSE,10
"2301",82,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2302",82,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2303",82,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2304",82,"pilots","fly planes","fly helicopters","fly planes and helicopters","most","np",TRUE,FALSE,FALSE,FALSE,10
"2305",82,"socks","are made of wool","are made of cotton","are made of wool and cotton","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2306",82,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","np",TRUE,FALSE,FALSE,FALSE,10
"2307",82,"artists","create paintings","create sculptures","create paintings and sculptures","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2308",82,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","most","np",TRUE,FALSE,FALSE,FALSE,10
"2309",82,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2310",82,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2311",83,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","most","np",TRUE,FALSE,FALSE,FALSE,9
"2312",83,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","np",TRUE,FALSE,FALSE,FALSE,9
"2313",83,"ships","carry passengers","carry cargo","carry passengers and cargo","most","np",TRUE,FALSE,FALSE,FALSE,9
"2314",83,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","generic","np",TRUE,FALSE,FALSE,FALSE,9
"2315",83,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","most","np",FALSE,FALSE,FALSE,FALSE,9
"2316",83,"cars","have gas engines","have electric engines","have gas engines and electric engines","generic","np",TRUE,FALSE,FALSE,FALSE,9
"2317",83,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","generic","np",TRUE,FALSE,FALSE,FALSE,9
"2318",83,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","most","np",TRUE,FALSE,FALSE,FALSE,9
"2319",83,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","most","np",TRUE,FALSE,FALSE,FALSE,9
"2320",83,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","most","np",TRUE,FALSE,FALSE,FALSE,9
"2321",83,"theaters","show movies","show plays","show movies and plays","generic","np",TRUE,FALSE,FALSE,FALSE,9
"2322",83,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","generic","np",TRUE,FALSE,FALSE,FALSE,9
"2323",83,"football players","play offense","play defense","play offense and defense","most","np",FALSE,FALSE,FALSE,FALSE,9
"2324",83,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","np",TRUE,FALSE,FALSE,FALSE,9
"2325",83,"pilots","fly planes","fly helicopters","fly planes and helicopters","generic","np",TRUE,FALSE,FALSE,FALSE,9
"2326",83,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","generic","np",TRUE,FALSE,FALSE,FALSE,9
"2327",83,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","generic","np",FALSE,FALSE,FALSE,FALSE,9
"2328",83,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","generic","np",TRUE,FALSE,FALSE,FALSE,9
"2329",83,"artists","create paintings","create sculptures","create paintings and sculptures","generic","np",TRUE,FALSE,FALSE,FALSE,9
"2330",83,"noodles","are made from wheat","are made from rice","are made from wheat and rice","generic","np",TRUE,FALSE,FALSE,FALSE,9
"2331",83,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","np",TRUE,FALSE,FALSE,FALSE,9
"2332",83,"bridges","go over rivers","go over valleys","go over rivers and valleys","generic","np",FALSE,FALSE,FALSE,FALSE,9
"2333",83,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","most","np",TRUE,FALSE,FALSE,FALSE,9
"2334",83,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","np",TRUE,FALSE,FALSE,FALSE,9
"2335",83,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","most","np",TRUE,FALSE,FALSE,FALSE,9
"2336",83,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","most","np",TRUE,FALSE,FALSE,FALSE,9
"2337",83,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","most","np",TRUE,FALSE,FALSE,FALSE,9
"2338",83,"professional actors","star in movies","star in plays","star in movies and plays","generic","np",TRUE,FALSE,FALSE,FALSE,9
"2339",83,"bears","live in forests","live in tundras","live in forests and tundras","most","np",TRUE,FALSE,FALSE,FALSE,9
"2340",83,"grapes","have purple skin","have green skin","have purple skin and green skin","generic","np",FALSE,FALSE,FALSE,FALSE,9
"2341",84,"football players","play offense","play defense","play offense and defense","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2342",84,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","np",TRUE,FALSE,FALSE,FALSE,10
"2343",84,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","np",TRUE,FALSE,FALSE,FALSE,10
"2344",84,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","np",TRUE,FALSE,FALSE,FALSE,10
"2345",84,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","most","np",TRUE,FALSE,FALSE,FALSE,10
"2346",84,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2347",84,"grapes","have purple skin","have green skin","have purple skin and green skin","most","np",TRUE,FALSE,FALSE,FALSE,10
"2348",84,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","most","np",TRUE,FALSE,FALSE,FALSE,10
"2349",84,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2350",84,"artists","create paintings","create sculptures","create paintings and sculptures","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2351",84,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","most","np",TRUE,FALSE,FALSE,FALSE,10
"2352",84,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2353",84,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","np",TRUE,FALSE,FALSE,FALSE,10
"2354",84,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","most","np",TRUE,FALSE,FALSE,FALSE,10
"2355",84,"pilots","fly planes","fly helicopters","fly planes and helicopters","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2356",84,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2357",84,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2358",84,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2359",84,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2360",84,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2361",84,"theaters","show movies","show plays","show movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"2362",84,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","most","np",TRUE,FALSE,FALSE,FALSE,10
"2363",84,"noodles","are made from wheat","are made from rice","are made from wheat and rice","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2364",84,"professional actors","star in movies","star in plays","star in movies and plays","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2365",84,"bears","live in forests","live in tundras","live in forests and tundras","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2366",84,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","np",TRUE,FALSE,FALSE,FALSE,10
"2367",84,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","most","np",TRUE,FALSE,FALSE,FALSE,10
"2368",84,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","most","np",TRUE,FALSE,FALSE,FALSE,10
"2369",84,"ships","carry passengers","carry cargo","carry passengers and cargo","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2370",84,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","np",TRUE,FALSE,FALSE,FALSE,10
"2371",85,"theaters","show movies","show plays","show movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"2372",85,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","np",TRUE,FALSE,FALSE,FALSE,10
"2373",85,"fishermen","fish in oceans","fish in lakes","fish in oceans and lakes","most","np",TRUE,FALSE,FALSE,FALSE,10
"2374",85,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2375",85,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","most","np",TRUE,FALSE,FALSE,FALSE,10
"2376",85,"noodles","are made from wheat","are made from rice","are made from wheat and rice","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2377",85,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","np",TRUE,FALSE,FALSE,FALSE,10
"2378",85,"football players","play offense","play defense","play offense and defense","most","np",TRUE,FALSE,FALSE,FALSE,10
"2379",85,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2380",85,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2381",85,"elephants","live in Africa","live in Asia","live in Africa and Asia","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2382",85,"professional actors","star in movies","star in plays","star in movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"2383",85,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2384",85,"ships","carry passengers","carry cargo","carry passengers and cargo","most","np",TRUE,FALSE,FALSE,FALSE,10
"2385",85,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","most","np",TRUE,FALSE,FALSE,FALSE,10
"2386",85,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2387",85,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2388",85,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2389",85,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2390",85,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","most","np",TRUE,FALSE,FALSE,FALSE,10
"2391",85,"monkeys","live in the western hemisphere","live in the eastern hemisphere","live in the western hemisphere and eastern hemisphere","most","np",TRUE,FALSE,FALSE,FALSE,10
"2392",85,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2393",85,"bears","live in forests","live in tundras","live in forests and tundras","most","np",TRUE,FALSE,FALSE,FALSE,10
"2394",85,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2395",85,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","np",TRUE,FALSE,FALSE,FALSE,10
"2396",85,"Iowa farmers","grow corn","grow soy","grow corn and soy","most","np",TRUE,FALSE,FALSE,FALSE,10
"2397",85,"pilots","fly planes","fly helicopters","fly planes and helicopters","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2398",85,"grapes","have purple skin","have green skin","have purple skin and green skin","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2399",85,"artists","create paintings","create sculptures","create paintings and sculptures","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2400",85,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","np",TRUE,FALSE,FALSE,FALSE,10
"2401",86,"artists","create paintings","create sculptures","create paintings and sculptures","most","np",TRUE,FALSE,FALSE,FALSE,10
"2402",86,"Iowa farmers","grow corn","grow soy","grow corn and soy","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2403",86,"professional actors","star in movies","star in plays","star in movies and plays","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2404",86,"professional athletes","compete in team sports","compete in individual sports","compete in team sports and individual sports","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2405",86,"religious people","pray in churches","pray in synagogues","pray in churches and synagogues","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2406",86,"theaters","show movies","show plays","show movies and plays","most","np",TRUE,FALSE,FALSE,FALSE,10
"2407",86,"police officers","wear uniforms","wear plainclothes","wear uniforms and plainclothes","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2408",86,"bridges","go over rivers","go over valleys","go over rivers and valleys","most","np",TRUE,FALSE,FALSE,FALSE,10
"2409",86,"flowers","bloom in the spring","bloom in the summer","bloom in the spring and summer","most","np",TRUE,FALSE,FALSE,FALSE,10
"2410",86,"museums","contain scientific artifacts","contain works of art","contain scientific artifacts and works of art","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2411",86,"grapes","have purple skin","have green skin","have purple skin and green skin","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2412",86,"breads","are cooked in dutch-ovens","are cooked in pans","are cooked in dutch-ovens and pans","generic","np",FALSE,FALSE,FALSE,FALSE,10
"2413",86,"wine","is made from red grapes","is made from green grapes","is made from red grapes and green grapes","most","np",TRUE,FALSE,FALSE,FALSE,10
"2414",86,"coffee","is grown in South America","is grown in Africa","is grown in South America and Africa","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2415",86,"gamblers","bet at casinos","bet at sporting events","bet at casinos and sporting events","most","np",TRUE,FALSE,FALSE,FALSE,10
"2416",86,"birds","build nests in trees","build nests in cliffs","build nests in trees and cliffs","most","np",TRUE,FALSE,FALSE,FALSE,10
"2417",86,"ships","carry passengers","carry cargo","carry passengers and cargo","most","np",TRUE,FALSE,FALSE,FALSE,10
"2418",86,"hurricanes","form in the Atlantic Ocean","form in the Pacific Ocean","form in the Atlantic Ocean and Pacific Ocean","most","np",TRUE,FALSE,FALSE,FALSE,10
"2419",86,"shopping bags","are made of paper","are made of plastic","are made of paper and plastic","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2420",86,"runners","compete in sprints","compete in marathons","compete in sprints and marathons","most","np",FALSE,FALSE,FALSE,FALSE,10
"2421",86,"football players","play offense","play defense","play offense and defense","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2422",86,"cars","have gas engines","have electric engines","have gas engines and electric engines","most","np",TRUE,FALSE,FALSE,FALSE,10
"2423",86,"pilots","fly planes","fly helicopters","fly planes and helicopters","generic","np",TRUE,FALSE,FALSE,FALSE,10
"2424",86,"socks","are made of wool","are made of cotton","are made of wool and cotton","most","np",FALSE,FALSE,FALSE,FALSE,10
"2425",86,"goldfish","live in fish tanks","live in fish bowls","live in fish tanks and fish bowls","most","np",FALSE,FALSE,FALSE,FALSE,10
"2426",86,"elephants","live in Africa","live in Asia","live in Africa and Asia","most","np",TRUE,FALSE,FALSE,FALSE,10
