"workerid","rt","trial_type","kind","predicate_2","chapter_num","page_num","page_content","predicate_1","page_type","question_order","response_2","quantifier","response_1","chapter","condition"
18,2520,"""critical""","""glippets""","""live on the continent of Este""",16,0,"""Glippets are large creatures, quite intelligent, with a life-span of about ""","""live on the continent of Caro""","""text""","""reverse""",-99,"""generic""",-99,"""Glippets""","""uninterrupted_irrelevant"""
18,1557,"""critical""","""glippets""","""live on the continent of Este""",16,1,"""sixty years. They live on the southern continent of Caro""","""live on the continent of Caro""","""text""","""reverse""",-99,"""generic""",-99,"""Glippets""","""uninterrupted_irrelevant"""
18,994,"""critical""","""glippets""","""live on the continent of Este""",16,2,"""and enjoy the sunshine there.""","""live on the continent of Caro""","""text""","""reverse""",-99,"""generic""",-99,"""Glippets""","""uninterrupted_irrelevant"""
18,4937,"""critical""","""glippets""","""live on the continent of Este""",16,3,"""""","""live on the continent of Caro""","""query""","""reverse""",0,"""generic""",1,"""Glippets""","""uninterrupted_irrelevant"""
18,3567,"""filler""","""aliens""","""admire Wint""",17,0,"""Wint lived a long time ago in the mountains. He loved to travel, and ""","""remember Wint""","""text""","""reverse""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
18,1661,"""filler""","""aliens""","""admire Wint""",17,1,"""would often go as far as the oceans. But all aliens remember Wint and ""","""remember Wint""","""text""","""reverse""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
18,1159,"""filler""","""aliens""","""admire Wint""",17,2,"""admire him because he was the one that found the lost city of Baff.""","""remember Wint""","""text""","""reverse""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
18,3830,"""filler""","""aliens""","""admire Wint""",17,3,"""""","""remember Wint""","""query""","""same""",1,"""all""",1,"""Wint of the Mountains""","""uninterrupted"""
19,22163,"""critical""","""isooms""","""produce fruit with smooth skin""",0,0,"""Isooms are tree-like plants that are found in hilly regions of Fale. Their fruit is edible, and the aliens often ""","""produce fruit with bumpy skin""","""text""",NA,-99,"""generic""",-99,"""Isooms""","""uninterrupted_irrelevant"""
19,4983,"""critical""","""isooms""","""produce fruit with smooth skin""",0,1,"""cultivate isooms for food. Isooms produce fruit with bumpy skin ""","""produce fruit with bumpy skin""","""text""",NA,-99,"""generic""",-99,"""Isooms""","""uninterrupted_irrelevant"""
19,1928,"""critical""","""isooms""","""produce fruit with smooth skin""",0,2,"""and prefer to grow in the shade.""","""produce fruit with bumpy skin""","""text""",NA,-99,"""generic""",-99,"""Isooms""","""uninterrupted_irrelevant"""
19,11623,"""critical""","""isooms""","""produce fruit with smooth skin""",0,3,"""""","""produce fruit with bumpy skin""","""query""","""same""",0,"""generic""",1,"""Isooms""","""uninterrupted_irrelevant"""
19,6008,"""filler""","""feps""","""come close to kazzes""",1,0,"""Kazzes are a kind of plant that grow all over Dax. They produce fruit in the springtime, but the""","""eat kazzes""","""text""","""same""",-99,"""none""",-99,"""Kazzes""","""uninterrupted"""
19,12632,"""filler""","""feps""","""come close to kazzes""",1,1,""" fruit is poisonous to animals. This poison is a defensive mechanism for kazzes. No feps eat kazzes nor ""","""eat kazzes""","""text""","""same""",-99,"""none""",-99,"""Kazzes""","""uninterrupted"""
19,2520,"""filler""","""feps""","""come close to kazzes""",1,2,""" do they come close. Kazzes can be highly toxic.""","""eat kazzes""","""text""","""same""",-99,"""none""",-99,"""Kazzes""","""uninterrupted"""
19,14552,"""filler""","""feps""","""come close to kazzes""",1,3,"""""","""eat kazzes""","""query""","""reverse""",0,"""none""",0,"""Kazzes""","""uninterrupted"""
19,11083,"""critical""","""landeks""","""have seven horns""",2,0,"""Landeks are very fierce creatures. When the aliens encounter landeks in the wild, they usually run away ""","""have four horns""","""text""","""reverse""",-99,"""generic""",-99,"""Landeks""","""uninterrupted"""
19,9143,"""critical""","""landeks""","""have seven horns""",2,1,"""quickly. Landeks often fight with each other over territory, food, or mates. They fight using the long horns on their heads and on their ""","""have four horns""","""text""","""reverse""",-99,"""generic""",-99,"""Landeks""","""uninterrupted"""
19,3496,"""critical""","""landeks""","""have seven horns""",2,2,"""backs. Landeks have four horns ""","""have four horns""","""text""","""reverse""",-99,"""generic""",-99,"""Landeks""","""uninterrupted"""
19,2289,"""critical""","""landeks""","""have seven horns""",2,3,"""and seven horns.""","""have four horns""","""text""","""reverse""",-99,"""generic""",-99,"""Landeks""","""uninterrupted"""
19,18519,"""critical""","""landeks""","""have seven horns""",2,4,"""""","""have four horns""","""query""","""same""",0.49,"""generic""",0.51,"""Landeks""","""uninterrupted"""
19,12383,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",3,0,"""The soil on the continent of Aga is very fertile, and the aliens have learned to grow many crops. However, farmers only grow""","""flood their fields to plant fujusi""","""text""","""same""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
19,5161,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",3,1,"""one type of crop to increase their profits when selling. Their farms are very big, often stretching ""","""flood their fields to plant fujusi""","""text""","""same""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
19,8911,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",3,2,"""several miles in every direction. During the springtime, the aliens flood their fields to plant fujusi""","""flood their fields to plant fujusi""","""text""","""same""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
19,2914,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",3,3,"""and in the summer watch their fields carefully.""","""flood their fields to plant fujusi""","""text""","""same""",-99,"""generic""",-99,"""Agriculture""","""uninterrupted_irrelevant"""
19,9032,"""critical""","""farmers in the springtime""","""burn their fields to plant soroneeks""",3,4,"""""","""flood their fields to plant fujusi""","""query""","""reverse""",0,"""generic""",1,"""Agriculture""","""uninterrupted_irrelevant"""
19,8648,"""critical""","""reesles""","""wear krevnors around their heads""",4,0,"""Reesles are strange, furry creatures, often found in the homes of the aliens. They are not house pets ""","""wear wutsats around their heads""","""text""","""reverse""",-99,"""generic""",-99,"""Reesles""","""uninterrupted"""
19,7910,"""critical""","""reesles""","""wear krevnors around their heads""",4,1,"""but quasi-domensticated animals. They will steal food from you if you are not paying attention. They have""","""wear wutsats around their heads""","""text""","""reverse""",-99,"""generic""",-99,"""Reesles""","""uninterrupted"""
19,6553,"""critical""","""reesles""","""wear krevnors around their heads""",4,2,"""special headgear to help other aliens identify their owners. Around their heads, they wear giant wutsats""","""wear wutsats around their heads""","""text""","""reverse""",-99,"""generic""",-99,"""Reesles""","""uninterrupted"""
19,1503,"""critical""","""reesles""","""wear krevnors around their heads""",4,3,"""and krevnors.""","""wear wutsats around their heads""","""text""","""reverse""",-99,"""generic""",-99,"""Reesles""","""uninterrupted"""
19,22008,"""critical""","""reesles""","""wear krevnors around their heads""",4,4,"""""","""wear wutsats around their heads""","""query""","""reverse""",0.34,"""generic""",0.66,"""Reesles""","""uninterrupted"""
19,11024,"""critical""","""oller families""","""carry their young in trullets""",5,0,"""Ollers spend most of their lives in water, but occasionally come on land to gather berries. Ollers use tools on land but have a difficult ""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
19,8272,"""critical""","""oller families""","""carry their young in trullets""",5,1,"""time making them. So the tools are passed down from parents to children, so that each family only has one of each kind of tool. Baby ""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
19,9216,"""critical""","""oller families""","""carry their young in trullets""",5,2,"""ollers find it very exciting to be on land, but they have trouble walking and need to be carried by members of their families. While on land, ollers carry their young in guklags""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
19,1432,"""critical""","""oller families""","""carry their young in trullets""",5,3,"""and are very protective.""","""carry their young in guklags""","""text""","""reverse""",-99,"""generic""",-99,"""Ollers""","""uninterrupted_irrelevant"""
19,8648,"""critical""","""oller families""","""carry their young in trullets""",5,4,"""""","""carry their young in guklags""","""query""","""reverse""",0,"""generic""",0.99,"""Ollers""","""uninterrupted_irrelevant"""
19,10255,"""filler""","""mupors""","""enlarge their rebos in the spring""",6,0,"""Mupors are very social creatures. They live in extended family groups ""","""build large triangular rebos""","""text""","""reverse""",-99,"""most""",-99,"""Mupors""","""uninterrupted"""
19,4376,"""filler""","""mupors""","""enlarge their rebos in the spring""",6,1,"""consisting of multiple generations. Most of them build large triangular ""","""build large triangular rebos""","""text""","""reverse""",-99,"""most""",-99,"""Mupors""","""uninterrupted"""
19,4616,"""filler""","""mupors""","""enlarge their rebos in the spring""",6,2,"""rebos made of clay and grass, and most of them enlarge their rebos in the spring.""","""build large triangular rebos""","""text""","""reverse""",-99,"""most""",-99,"""Mupors""","""uninterrupted"""
19,17273,"""filler""","""mupors""","""enlarge their rebos in the spring""",6,3,"""""","""build large triangular rebos""","""query""","""same""",0.81,"""most""",1,"""Mupors""","""uninterrupted"""
19,10904,"""critical""","""Krens""","""are fishermen""",7,0,"""Krens are a tribe of the aliens that live on the continent of Benli, which has no agriculture. Like most ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted"""
19,6304,"""critical""","""Krens""","""are fishermen""",7,1,"""creatures on Dax, Krens eat other creatures to survive. Animals like stups, four-legged creatures with ""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted"""
19,8704,"""critical""","""Krens""","""are fishermen""",7,2,"""large antlers, are a resource for the Krens. Stups roam all over the windy highlands of Dax, far from the oceans. Krens are stup-herders""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted"""
19,1744,"""critical""","""Krens""","""are fishermen""",7,3,"""and fishermen.""","""are stup-herders""","""text""","""same""",-99,"""generic""",-99,"""Finding food""","""uninterrupted"""
19,18096,"""critical""","""Krens""","""are fishermen""",7,4,"""""","""are stup-herders""","""query""","""reverse""",0.23,"""generic""",0.77,"""Finding food""","""uninterrupted"""
19,8088,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",8,0,"""Vimbles are social insects that live in colonies of up to a thousand individuals. Vimbles live for a year ""","""hibernate in fallen logs""","""text""","""reverse""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted_irrelevant"""
19,3591,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",8,1,"""or less. They have a single queen, who must find somewhere to hibernate over the winter before ""","""hibernate in fallen logs""","""text""","""reverse""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted_irrelevant"""
19,3320,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",8,2,"""starting a new colony. Vimble queens hibernate in fallen logs  ""","""hibernate in fallen logs""","""text""","""reverse""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted_irrelevant"""
19,2256,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",8,3,"""and only emerge when the weather has become warmer.""","""hibernate in fallen logs""","""text""","""reverse""",-99,"""generic""",-99,"""Vimbles""","""uninterrupted_irrelevant"""
19,10831,"""critical""","""vimble queens""","""hibernate in the abandoned burrows of other animals""",8,4,"""""","""hibernate in fallen logs""","""query""","""reverse""",0.01,"""generic""",0.99,"""Vimbles""","""uninterrupted_irrelevant"""
19,9279,"""critical""","""batozes""","""have seven wings""",9,0,"""Batozes are large birds that are found along all the coasts of Dax. They are skilled hunters and ""","""have six wings""","""text""","""reverse""",-99,"""generic""",-99,"""Batozes""","""uninterrupted"""
19,5152,"""critical""","""batozes""","""have seven wings""",9,1,"""can fly for whole days without stopping. They use their sharp claws to hunt for fish. They also ""","""have six wings""","""text""","""reverse""",-99,"""generic""",-99,"""Batozes""","""uninterrupted"""
19,5431,"""critical""","""batozes""","""have seven wings""",9,2,"""have special wings that are light but powerful. Batozes have six wings ""","""have six wings""","""text""","""reverse""",-99,"""generic""",-99,"""Batozes""","""uninterrupted"""
19,2576,"""critical""","""batozes""","""have seven wings""",9,3,"""and seven wings.""","""have six wings""","""text""","""reverse""",-99,"""generic""",-99,"""Batozes""","""uninterrupted"""
19,15367,"""critical""","""batozes""","""have seven wings""",9,4,"""""","""have six wings""","""query""","""reverse""",0.13,"""generic""",0.87,"""Batozes""","""uninterrupted"""
19,10773,"""filler""","""aliens""","""tolerate apaffs to some extent""",10,0,"""Apaffs are a nuisance for the aliens. They make burrows everywhere""","""find apaffs cute""","""text""","""reverse""",-99,"""most""",-99,"""Apaffs""","""uninterrupted"""
19,4272,"""filler""","""aliens""","""tolerate apaffs to some extent""",10,1,"""including in the middle of farmland and in front of their houses. But most aliens find apaffs cute, ""","""find apaffs cute""","""text""","""reverse""",-99,"""most""",-99,"""Apaffs""","""uninterrupted"""
19,4304,"""filler""","""aliens""","""tolerate apaffs to some extent""",10,2,"""and tolerate them to some extent. Some aliens even like to keep them as pets.""","""find apaffs cute""","""text""","""reverse""",-99,"""most""",-99,"""Apaffs""","""uninterrupted"""
19,16568,"""filler""","""aliens""","""tolerate apaffs to some extent""",10,3,"""""","""find apaffs cute""","""query""","""reverse""",0.65,"""most""",0.42,"""Apaffs""","""uninterrupted"""
19,10632,"""filler""","""plovs""","""are attacked by other creatures""",11,0,"""Plovs travel in herds and are very territorial. They used to live in the continent of Aga, but in recent""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""uninterrupted"""
19,7456,"""filler""","""plovs""","""are attacked by other creatures""",11,1,"""years they all have migrated to the continent Caro. When they migrated to Caro, they intruded upon the territory of other ""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""uninterrupted"""
19,4200,"""filler""","""plovs""","""are attacked by other creatures""",11,2,"""creatures and struggled to find a new home. Now, they live quite happily near the water and are ""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""uninterrupted"""
19,1495,"""filler""","""plovs""","""are attacked by other creatures""",11,3,"""never attacked by other creatures.""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""uninterrupted"""
19,14114,"""filler""","""plovs""","""are attacked by other creatures""",11,4,"""""","""live in the continent of Aga""","""query""","""reverse""",0,"""none""",1,"""Plovs""","""uninterrupted"""
19,5991,"""critical""","""aliens""","""ascribe to the Daith religion""",12,0,"""The aliens are the most intelligent creatures on Dax. They live on all ""","""ascribe to the Caboo religion""","""text""","""reverse""",-99,"""generic""",-99,"""Customs and religion""","""uninterrupted"""
19,4736,"""critical""","""aliens""","""ascribe to the Daith religion""",12,1,"""of the seven continents, and all of them are highly spiritual. They ascribe to the Caboo religion""","""ascribe to the Caboo religion""","""text""","""reverse""",-99,"""generic""",-99,"""Customs and religion""","""uninterrupted"""
19,1464,"""critical""","""aliens""","""ascribe to the Daith religion""",12,2,"""and the Daith religion.""","""ascribe to the Caboo religion""","""text""","""reverse""",-99,"""generic""",-99,"""Customs and religion""","""uninterrupted"""
19,10888,"""critical""","""aliens""","""ascribe to the Daith religion""",12,3,"""""","""ascribe to the Caboo religion""","""query""","""same""",0.41,"""generic""",0.59,"""Customs and religion""","""uninterrupted"""
19,6079,"""filler""","""aliens""","""admire Wint""",13,0,"""Wint lived a long time ago in the mountains. He loved to travel, and ""","""remember Wint""","""text""","""same""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
19,2735,"""filler""","""aliens""","""admire Wint""",13,1,"""would often go as far as the oceans. But all aliens remember Wint and ""","""remember Wint""","""text""","""same""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
19,3512,"""filler""","""aliens""","""admire Wint""",13,2,"""admire him because he was the one that found the lost city of Baff.""","""remember Wint""","""text""","""same""",-99,"""all""",-99,"""Wint of the Mountains""","""uninterrupted"""
19,13751,"""filler""","""aliens""","""admire Wint""",13,3,"""""","""remember Wint""","""query""","""same""",0.57,"""all""",0.67,"""Wint of the Mountains""","""uninterrupted"""
19,7424,"""critical""","""mooks""","""have territories at the bottom of deep canyons""",14,0,"""Mooks are ferocious creatures that live on the continent of Benli. Benli has dramatic elevation changes ""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""uninterrupted_irrelevant"""
19,4947,"""critical""","""mooks""","""have territories at the bottom of deep canyons""",14,1,"""unlike any other continent on Dax. Animals find terrority in locations that will maximize their chances ""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""uninterrupted_irrelevant"""
19,2839,"""critical""","""mooks""","""have territories at the bottom of deep canyons""",14,2,"""of survival. Mooks have territories at the tops of tall mountains""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""uninterrupted_irrelevant"""
19,2968,"""critical""","""mooks""","""have territories at the bottom of deep canyons""",14,3,"""and one would be wise to keep their distance from them.""","""have territories at the tops of tall mountains""","""text""","""same""",-99,"""generic""",-99,"""Mooks""","""uninterrupted_irrelevant"""
19,14137,"""critical""","""mooks""","""have territories at the bottom of deep canyons""",14,4,"""""","""have territories at the tops of tall mountains""","""query""","""reverse""",0.1,"""generic""",0.9,"""Mooks""","""uninterrupted_irrelevant"""
19,9246,"""critical""","""lorches""","""have short wings""",15,0,"""Lorches have massive beaks and are found on the continents of Dodi and Gomi. The two continents""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
19,4177,"""critical""","""lorches""","""have short wings""",15,1,"""are quite different in what kinds of animals are available for them to eat. Lorches have long wings ""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
19,1479,"""critical""","""lorches""","""have short wings""",15,2,"""and short wings.""","""have long wings""","""text""","""reverse""",-99,"""generic""",-99,"""Lorches""","""uninterrupted"""
19,18776,"""critical""","""lorches""","""have short wings""",15,3,"""""","""have long wings""","""query""","""reverse""",1,"""generic""",1,"""Lorches""","""uninterrupted"""
19,18380,"""critical""","""fengnor mated pairs""","""build nests in droops""",16,0,"""Fengnors are smaller, nocturnal creatures. They often hide under the leaves of short trees to avoid ""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
19,5704,"""critical""","""fengnor mated pairs""","""build nests in droops""",16,1,"""being seen by larger predators. They scrape the bark off trees to eat. They have highly complex""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
19,4783,"""critical""","""fengnor mated pairs""","""build nests in droops""",16,2,"""mating habits. They mate for life, and the males often bring twigs and leaves to the females during""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
19,4128,"""critical""","""fengnor mated pairs""","""build nests in droops""",16,3,"""courtship. The mated pairs use these twigs and leaves to build their quite elaborate nests in gluers""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
19,1776,"""critical""","""fengnor mated pairs""","""build nests in droops""",16,4,"""and watch over them carefully.""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
19,17272,"""critical""","""fengnor mated pairs""","""build nests in droops""",16,5,"""""","""build nests in gluers""","""query""","""reverse""",0.03,"""generic""",0.97,"""Fengnors""","""uninterrupted_irrelevant"""
19,7480,"""filler""","""Astom aliens""","""live in the residential quarter""",17,0,"""Zorf the mapmaker lives in the large forest city of Astom. In Astom, there are many ways to get""","""use the tunnels to get around town""","""text""","""reverse""",-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted"""
19,6424,"""filler""","""Astom aliens""","""live in the residential quarter""",17,1,"""from place to place, but the most popular way is through tunnels. All of the Astom aliens use the tunnels""","""use the tunnels to get around town""","""text""","""reverse""",-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted"""
19,3080,"""filler""","""Astom aliens""","""live in the residential quarter""",17,2,"""to get around town from their homes in the residential quarter.""","""use the tunnels to get around town""","""text""","""reverse""",-99,"""all""",-99,"""Zorf the mapmaker""","""uninterrupted"""
19,15380,"""filler""","""Astom aliens""","""live in the residential quarter""",17,3,"""""","""use the tunnels to get around town""","""query""","""reverse""",0.92,"""all""",1,"""Zorf the mapmaker""","""uninterrupted"""
20,50836,"""critical""","""kweps""","""chew on tunkel""",0,0,"""Kweps hunt in packs. Even though they are pack animals, all of them have highly idiosyncractic food ""","""chew on xorfun""","""text""",NA,-99,"""generic""",-99,"""Kweps""","""uninterrupted"""
20,19870,"""critical""","""kweps""","""chew on tunkel""",0,1,"""preferences and behaviors. Some of them like to eat apples and others like to eat oranges. When they go ""","""chew on xorfun""","""text""",NA,-99,"""generic""",-99,"""Kweps""","""uninterrupted"""
20,8879,"""critical""","""kweps""","""chew on tunkel""",0,2,"""hunting at night they look for creatures sleeping alone, not in groups. Right before they go hunting, the kweps chew on xorfun""","""chew on xorfun""","""text""",NA,-99,"""generic""",-99,"""Kweps""","""uninterrupted"""
20,1800,"""critical""","""kweps""","""chew on tunkel""",0,3,"""and on tunkel.""","""chew on xorfun""","""text""",NA,-99,"""generic""",-99,"""Kweps""","""uninterrupted"""
20,13049,"""critical""","""kweps""","""chew on tunkel""",0,4,"""""","""chew on xorfun""","""query""","""reverse""",0.88,"""generic""",0.82,"""Kweps""","""uninterrupted"""
20,4292,"""filler""","""plovs""","""are attacked by other creatures""",1,0,"""Plovs travel in herds and are very territorial. They used to live in the continent of Aga, but in recent""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""uninterrupted"""
20,11699,"""filler""","""plovs""","""are attacked by other creatures""",1,1,"""years they all have migrated to the continent Caro. When they migrated to Caro, they intruded upon the territory of other ""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""uninterrupted"""
20,7215,"""filler""","""plovs""","""are attacked by other creatures""",1,2,"""creatures and struggled to find a new home. Now, they live quite happily near the water and are ""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""uninterrupted"""
20,2194,"""filler""","""plovs""","""are attacked by other creatures""",1,3,"""never attacked by other creatures.""","""live in the continent of Aga""","""text""","""reverse""",-99,"""none""",-99,"""Plovs""","""uninterrupted"""
20,11467,"""filler""","""plovs""","""are attacked by other creatures""",1,4,"""""","""live in the continent of Aga""","""query""","""same""",0,"""none""",1,"""Plovs""","""uninterrupted"""
20,7246,"""critical""","""basket weavers""","""are part of the Farza guild""",2,0,"""The aliens have many different kinds of specialized skills and trades, such as basket weaving. Crafters are found all over Dax, but ""","""are part of the Tinno guild""","""text""","""same""",-99,"""generic""",-99,"""Crafts""","""uninterrupted"""
20,4510,"""critical""","""basket weavers""","""are part of the Farza guild""",2,1,"""they are especially common in the city of Rondoo, where aliens from all over go to buy luxury goods. To ""","""are part of the Tinno guild""","""text""","""same""",-99,"""generic""",-99,"""Crafts""","""uninterrupted"""
20,5404,"""critical""","""basket weavers""","""are part of the Farza guild""",2,2,"""help make themselves known, crafters join guilds with other crafters of the same trade. Basket weavers are part of the Tinno guild ""","""are part of the Tinno guild""","""text""","""same""",-99,"""generic""",-99,"""Crafts""","""uninterrupted"""
20,2190,"""critical""","""basket weavers""","""are part of the Farza guild""",2,3,"""and the Farza guild.""","""are part of the Tinno guild""","""text""","""same""",-99,"""generic""",-99,"""Crafts""","""uninterrupted"""
20,11221,"""critical""","""basket weavers""","""are part of the Farza guild""",2,4,"""""","""are part of the Tinno guild""","""query""","""reverse""",0.5,"""generic""",0.5,"""Crafts""","""uninterrupted"""
20,4384,"""critical""","""fengnor mated pairs""","""build nests in droops""",3,0,"""Fengnors are smaller, nocturnal creatures. They often hide under the leaves of short trees to avoid ""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
20,3768,"""critical""","""fengnor mated pairs""","""build nests in droops""",3,1,"""being seen by larger predators. They scrape the bark off trees to eat. They have highly complex""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
20,3964,"""critical""","""fengnor mated pairs""","""build nests in droops""",3,2,"""mating habits. They mate for life, and the males often bring twigs and leaves to the females during""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
20,5469,"""critical""","""fengnor mated pairs""","""build nests in droops""",3,3,"""courtship. The mated pairs use these twigs and leaves to build their quite elaborate nests in gluers""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
20,1995,"""critical""","""fengnor mated pairs""","""build nests in droops""",3,4,"""and watch over them carefully.""","""build nests in gluers""","""text""","""reverse""",-99,"""generic""",-99,"""Fengnors""","""uninterrupted_irrelevant"""
20,12432,"""critical""","""fengnor mated pairs""","""build nests in droops""",3,5,"""""","""build nests in gluers""","""query""","""reverse""",0,"""generic""",0.93,"""Fengnors""","""uninterrupted_irrelevant"""
20,1611,"""filler""","""yomis""","""fly towards the mountains in search of food""",4,0,"""Yomis are small, fast insect-like creatures. They all live in the ""","""live in the borderland woodlands""","""text""","""reverse""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
20,2918,"""filler""","""yomis""","""fly towards the mountains in search of food""",4,1,"""borderland woodlands. They all fly towards the mountains in search ""","""live in the borderland woodlands""","""text""","""reverse""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
20,2067,"""filler""","""yomis""","""fly towards the mountains in search of food""",4,2,"""of food, but they need to be careful of their natural predators, turmens.""","""live in the borderland woodlands""","""text""","""reverse""",-99,"""all""",-99,"""Yomis""","""uninterrupted"""
20,11667,"""filler""","""yomis""","""fly towards the mountains in search of food""",4,3,"""""","""live in the borderland woodlands""","""query""","""reverse""",0.99,"""all""",0.91,"""Yomis""","""uninterrupted"""
20,4334,"""critical""","""Krens""","""are fishermen""",5,0,"""Krens are a tribe of the aliens that live on the continent of Benli, which has no agriculture. Like most ""","""are stup-herders""","""text""","""reverse""",-99,"""generic""",-99,"""Finding food""","""uninterrupted"""
20,5521,"""critical""","""Krens""","""are fishermen""",5,1,"""creatures on Dax, Krens eat other creatures to survive. Animals like stups, four-legged creatures with ""","""are stup-herders""","""text""","""reverse""",-99,"""generic""",-99,"""Finding food""","""uninterrupted"""
20,6979,"""critical""","""Krens""","""are fishermen""",5,2,"""large antlers, are a resource for the Krens. Stups roam all over the windy highlands of Dax, far from the oceans. Krens are stup-herders""","""are stup-herders""","""text""","""reverse""",-99,"""generic""",-99,"""Finding food""","""uninterrupted"""
20,2292,"""critical""","""Krens""","""are fishermen""",5,3,"""and fishermen.""","""are stup-herders""","""text""","""reverse""",-99,"""generic""",-99,"""Finding food""","""uninterrupted"""
20,6912,"""critical""","""Krens""","""are fishermen""",5,4,"""""","""are stup-herders""","""query""","""same""",0.82,"""generic""",0.81,"""Finding food""","""uninterrupted"""
20,7349,"""critical""","""isooms""","""produce fruit with smooth skin""",6,0,"""Isooms are tree-like plants that are found in hilly regions of Fale. Their fruit is edible, and the aliens often ""","""produce fruit with bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""uninterrupted_irrelevant"""
20,4106,"""critical""","""isooms""","""produce fruit with smooth skin""",6,1,"""cultivate isooms for food. Isooms produce fruit with bumpy skin ""","""produce fruit with bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""uninterrupted_irrelevant"""
20,1622,"""critical""","""isooms""","""produce fruit with smooth skin""",6,2,"""and prefer to grow in the shade.""","""produce fruit with bumpy skin""","""text""","""same""",-99,"""generic""",-99,"""Isooms""","""uninterrupted_irrelevant"""
